Date,School,Meal_Type,Rank,Recommended_Dish,Predicted_Score
2025-05-28,Mosaic Elementary,Lunch,3,Bottled Water,0.06324304436853971
2025-05-28,Mount Eagle Elementary,Breakfast,1,Fat Free White Milk,0.049604714450807975
2025-05-28,Mount Eagle Elementary,Breakfast,2,Cinnamon Chex Cereal,0.011235612676838192
2025-05-28,Mount Eagle Elementary,Breakfast,3,Honey Cheerios Cereal,0.0073666943165867265
2025-05-28,Mount Eagle Elementary,Lunch,1,Chickpeas,0.10284043607450966
2025-05-28,Mount Eagle Elementary,Lunch,2,Fat Free White Milk,0.09275117187948327
2025-05-28,Mount Eagle Elementary,Lunch,3,Soft Pretzel,0.09095005154054848
2025-05-28,Mt. Vernon Woods Elementary,Breakfast,1,Mandarin Orange Parfait,0.0508653106339656
2025-05-28,Mt. Vernon Woods Elementary,Breakfast,2,Fat Free White Milk,0.04879898547293301
2025-05-28,Mt. Vernon Woods Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.013455340903602784
2025-05-28,Mt. Vernon Woods Elementary,Lunch,1,Fat Free White Milk,0.08331903288029553
2025-05-28,Mt. Vernon Woods Elementary,Lunch,2,Lettuce Blend Salad Mix,0.0531927197828875
2025-05-28,Mt. Vernon Woods Elementary,Lunch,3,Italian Dressing,0.04841482399156158
2025-05-28,Navy Elementary,Breakfast,1,Fat Free White Milk,0.048519067279403576
2025-05-28,Navy Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.020119161499582656
2025-05-28,Navy Elementary,Breakfast,3,Turkey Sausage Breakfast Biscuit,0.019742616128973593
2025-05-28,Navy Elementary,Lunch,1,Chickpeas,0.14771604241776237
2025-05-28,Navy Elementary,Lunch,2,Chickpeas - salad bar entree,0.1119554286713399
2025-05-28,Navy Elementary,Lunch,3,Soft Pretzel,0.08918826671320203
2025-05-28,Newington Forest Elementary,Breakfast,1,Mandarin Orange Parfait,0.05366263935225214
2025-05-28,Newington Forest Elementary,Breakfast,2,Fat Free White Milk,0.04533313105174413
2025-05-28,Newington Forest Elementary,Breakfast,3,String Cheese,0.021247834274145536
2025-05-28,Newington Forest Elementary,Lunch,1,Chickpeas - salad bar entree,0.14103007889121436
2025-05-28,Newington Forest Elementary,Lunch,2,Fat Free White Milk,0.09147952813239248
2025-05-28,Newington Forest Elementary,Lunch,3,Soft Pretzel,0.09095005154054848
2025-05-28,North Springfield Elementary,Breakfast,1,Fat Free White Milk,0.04810909915503623
2025-05-28,North Springfield Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.019926268367807795
2025-05-28,North Springfield Elementary,Breakfast,3,Bagel,0.012986536279950778
2025-05-28,North Springfield Elementary,Lunch,1,Chickpeas,0.1480892705425975
2025-05-28,North Springfield Elementary,Lunch,2,Chickpeas - salad bar entree,0.13600192984413287
2025-05-28,North Springfield Elementary,Lunch,3,Fat Free White Milk,0.09268829087505068
2025-05-28,Oak Hill Elementary,Breakfast,1,Mandarin Orange Parfait,0.07741909247583216
2025-05-28,Oak Hill Elementary,Breakfast,2,Fat Free White Milk,0.04868065011731681
2025-05-28,Oak Hill Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.02125025258085857
2025-05-28,Oak Hill Elementary,Lunch,1,Chickpeas,0.15678215864154224
2025-05-28,Oak Hill Elementary,Lunch,2,Chickpeas - salad bar entree,0.14103007889121436
2025-05-28,Oak Hill Elementary,Lunch,3,Soft Pretzel,0.0978530622181427
2025-05-28,Oak View Elementary,Breakfast,1,Mandarin Orange Parfait,0.06806293315106908
2025-05-28,Oak View Elementary,Breakfast,2,Fat Free White Milk,0.047353705761015795
2025-05-28,Oak View Elementary,Breakfast,3,"Batter, Pumpkin Bread",0.030172155765064268
2025-05-28,Oak View Elementary,Lunch,1,Chickpeas,0.17640478452776973
2025-05-28,Oak View Elementary,Lunch,2,Soft Pretzel,0.11707641448818648
2025-05-28,Oak View Elementary,Lunch,3,Fat Free White Milk,0.09012832378029172
2025-05-28,Oakton Elementary,Breakfast,1,Mandarin Orange Parfait,0.3568829060527048
2025-05-28,Oakton Elementary,Breakfast,2,Biscuit,0.3126053435607437
2025-05-28,Oakton Elementary,Breakfast,3,Egg and American Cheese on Biscuit,0.10972909413168346
2025-05-28,Oakton Elementary,Lunch,1,Chickpeas,0.10407695112302584
2025-05-28,Oakton Elementary,Lunch,2,Soft Pretzel,0.09276780741481912
2025-05-28,Oakton Elementary,Lunch,3,Fat Free White Milk,0.08959637358192578
2025-05-28,Oakton High,Breakfast,1,Mandarin Orange Parfait,0.07606353352375403
2025-05-28,Oakton High,Breakfast,2,Fat Free White Milk,0.049595569521995446
2025-05-28,Oakton High,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.017877584672475702
2025-05-28,Oakton High,Lunch,1,Chickpeas,0.16195250031534789
2025-05-28,Oakton High,Lunch,2,Fat Free White Milk,0.0869506246853173
2025-05-28,Oakton High,Lunch,3,Soft Pretzel,0.07938196252727857
2025-05-28,Olde Creek Elementary,Breakfast,1,Mandarin Orange Parfait,0.22128510566045323
2025-05-28,Olde Creek Elementary,Breakfast,2,Fat Free White Milk,0.04793638652020967
2025-05-28,Olde Creek Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.020737720175435355
2025-05-28,Olde Creek Elementary,Lunch,1,Chickpeas - salad bar entree,0.5097373596023039
2025-05-28,Olde Creek Elementary,Lunch,2,Chickpeas,0.18474272852650803
2025-05-28,Olde Creek Elementary,Lunch,3,Soft Pretzel,0.16136261116408493
2025-05-28,Orange Hunt Elementary,Breakfast,1,Mandarin Orange Parfait,0.07536917150404059
2025-05-28,Orange Hunt Elementary,Breakfast,2,Fat Free White Milk,0.04893011247574416
2025-05-28,Orange Hunt Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.020247705131871085
2025-05-28,Orange Hunt Elementary,Lunch,1,Soft Pretzel,0.20763286145904883
2025-05-28,Orange Hunt Elementary,Lunch,2,Chickpeas - salad bar entree,0.13097378079705138
2025-05-28,Orange Hunt Elementary,Lunch,3,Chickpeas,0.10605731172413341
2025-05-28,Parklawn Elementary,Breakfast,1,Fat Free White Milk,0.04219745345716807
2025-05-28,Parklawn Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014922028081520738
2025-05-28,Parklawn Elementary,Breakfast,3,Cinnamon Chex Cereal,0.013313261999118685
2025-05-28,Parklawn Elementary,Lunch,1,Lettuce Blend Salad Mix,0.15666985194962463
2025-05-28,Parklawn Elementary,Lunch,2,Chickpeas - salad bar entree,0.13329471733810053
2025-05-28,Parklawn Elementary,Lunch,3,Soft Pretzel,0.10104213233785685
2025-05-28,Pine Spring Elementary,Breakfast,1,Fat Free White Milk,0.04926639281658473
2025-05-28,Pine Spring Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01214072858130941
2025-05-28,Pine Spring Elementary,Breakfast,3,Cinnamon Chex Cereal,0.01003023698910651
2025-05-28,Pine Spring Elementary,Lunch,1,Chickpeas - salad bar entree,0.14103007889121436
2025-05-28,Pine Spring Elementary,Lunch,2,Chickpeas,0.12231414032095086
2025-05-28,Pine Spring Elementary,Lunch,3,Soft Pretzel,0.09095005154054848
2025-05-28,Poe Middle,Breakfast,1,Fat Free White Milk,0.046062279581864034
2025-05-28,Poe Middle,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01691993301783595
2025-05-28,Poe Middle,Breakfast,3,Cinnamon Chex Cereal,0.009673387566395738
2025-05-28,Poe Middle,Lunch,1,Fat Free White Milk,0.07693612794475482
2025-05-28,Poe Middle,Lunch,2,Lettuce Blend Salad Mix,0.07077924295036177
2025-05-28,Poe Middle,Lunch,3,Bottled Water,0.06229765490085366
2025-05-28,Poplar Tree Elementary,Breakfast,1,Turkey Sausage Breakfast Biscuit,0.08087123618383218
2025-05-28,Poplar Tree Elementary,Breakfast,2,Mandarin Orange Parfait,0.07563678392372504
2025-05-28,Poplar Tree Elementary,Breakfast,3,String Cheese,0.022002569829588533
2025-05-28,Poplar Tree Elementary,Lunch,1,Chickpeas - salad bar entree,0.14103007889121436
2025-05-28,Poplar Tree Elementary,Lunch,2,Chickpeas,0.1373942957690494
2025-05-28,Poplar Tree Elementary,Lunch,3,Fat Free White Milk,0.0930043529154473
2025-05-28,Providence Elementary,Breakfast,1,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01657121584346339
2025-05-28,Providence Elementary,Breakfast,2,Bagel,0.011172452746502904
2025-05-28,Providence Elementary,Breakfast,3,Honey Cheerios Cereal,0.010992168049892451
2025-05-28,Providence Elementary,Lunch,1,Soft Pretzel,0.06045712139225828
2025-05-28,Providence Elementary,Lunch,2,Fat Free White Milk,0.05250926070267435
2025-05-28,Providence Elementary,Lunch,3,Italian Dressing,0.052072539336305096
2025-05-28,Ravensworth Elementary,Breakfast,1,Fat Free White Milk,0.048790691914966065
2025-05-28,Ravensworth Elementary,Breakfast,2,Chicken & Biscuit Sandwich,0.03196474048716405
2025-05-28,Ravensworth Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01946927776985178
2025-05-28,Ravensworth Elementary,Lunch,1,Broccoli Florets,0.19990549821999162
2025-05-28,Ravensworth Elementary,Lunch,2,Chickpeas,0.09772067307393453
2025-05-28,Ravensworth Elementary,Lunch,3,Fat Free White Milk,0.0930982025741361
2025-05-28,Riverside Elementary,Breakfast,1,Fat Free White Milk,0.04134532273184743
2025-05-28,Riverside Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.013383899541141461
2025-05-28,Riverside Elementary,Breakfast,3,Cinnamon Chex Cereal,0.006444946447281744
2025-05-28,Riverside Elementary,Lunch,1,Fat Free White Milk,0.09136856300474334
2025-05-28,Riverside Elementary,Lunch,2,Soft Pretzel,0.09109960934389702
2025-05-28,Riverside Elementary,Lunch,3,Bottled Water,0.060749102122355556
2025-05-28,Robinson Secondary,Breakfast,1,Mandarin Orange Parfait,0.058474525224475896
2025-05-28,Robinson Secondary,Breakfast,2,Fat Free White Milk,0.04646712893890229
2025-05-28,Robinson Secondary,Breakfast,3,String Cheese,0.022488185010935434
2025-05-28,Robinson Secondary,Lunch,1,Fat Free White Milk,0.08398467473626492
2025-05-28,Robinson Secondary,Lunch,2,Soft Pretzel,0.08002505757350321
2025-05-28,Robinson Secondary,Lunch,3,Manager's Vegetable Choice,0.026566167400661832
2025-05-28,Rocky Run Middle,Breakfast,1,Mandarin Orange Parfait,0.07773975062229813
2025-05-28,Rocky Run Middle,Breakfast,2,Fat Free White Milk,0.04770009525207832
2025-05-28,Rocky Run Middle,Breakfast,3,String Cheese,0.02208714167850038
2025-05-28,Rocky Run Middle,Lunch,1,Chickpeas,0.19357221535015026
2025-05-28,Rocky Run Middle,Lunch,2,Cherry Flavored Dried Cranberries,0.14720944578442358
2025-05-28,Rocky Run Middle,Lunch,3,Soft Pretzel,0.10016821442605282
2025-05-28,Rolling Valley Elementary,Breakfast,1,Mandarin Orange Parfait,0.07011285412286065
2025-05-28,Rolling Valley Elementary,Breakfast,2,Fat Free White Milk,0.04822233127719571
2025-05-28,Rolling Valley Elementary,Breakfast,3,String Cheese,0.021616011806720094
2025-05-28,Rolling Valley Elementary,Lunch,1,Soft Pretzel,0.09688514472046923
2025-05-28,Rolling Valley Elementary,Lunch,2,Fat Free White Milk,0.0891093327161385
2025-05-28,Rolling Valley Elementary,Lunch,3,Lettuce Blend Salad Mix,0.07282997820902401
2025-05-28,Rose Hill Elementary,Breakfast,1,Mandarin Orange Parfait,0.06571003594173871
2025-05-28,Rose Hill Elementary,Breakfast,2,Fat Free White Milk,0.04757697968082455
2025-05-28,Rose Hill Elementary,Breakfast,3,String Cheese,0.020438552615197857
2025-05-28,Rose Hill Elementary,Lunch,1,Chickpeas - salad bar entree,0.12617237394908912
2025-05-28,Rose Hill Elementary,Lunch,2,Chickpeas,0.09638199064965047
2025-05-28,Rose Hill Elementary,Lunch,3,Fat Free White Milk,0.09089076438446009
2025-05-28,SOUTH COUNTY HS,Breakfast,1,Fat Free White Milk,0.04481202852388191
2025-05-28,SOUTH COUNTY HS,Breakfast,2,Mandarin Orange Parfait,0.021158178109492196
2025-05-28,SOUTH COUNTY HS,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.018956491899059263
2025-05-28,SOUTH COUNTY HS,Lunch,1,Soft Pretzel,0.179041974605628
2025-05-28,SOUTH COUNTY HS,Lunch,2,Fat Free White Milk,0.07258802052321783
2025-05-28,SOUTH COUNTY HS,Lunch,3,Alfredo & Basil Lasagna,0.05760901090346986
2025-05-28,Sandburg Middle,Breakfast,1,Fat Free White Milk,0.047528459689225026
2025-05-28,Sandburg Middle,Breakfast,2,Bagel,0.010728247953252959
2025-05-28,Sandburg Middle,Breakfast,3,Blueberry Chex Cereal,0.0064889665050116814
2025-05-28,Sandburg Middle,Lunch,1,Fat Free White Milk,0.08466523131563106
2025-05-28,Sandburg Middle,Lunch,2,Lettuce Blend Salad Mix,0.05830923645047971
2025-05-28,Sandburg Middle,Lunch,3,Black Beans,0.016854887018241446
2025-05-28,Sangster Elementary,Breakfast,1,Strawberry Parfait,0.07721462696520369
2025-05-28,Sangster Elementary,Breakfast,2,Fat Free White Milk,0.04842321721874165
2025-05-28,Sangster Elementary,Breakfast,3,String Cheese,0.021932461511296398
2025-05-28,Sangster Elementary,Lunch,1,Soft Pretzel,0.06598923619060673
2025-05-28,Sangster Elementary,Lunch,2,Fat Free White Milk,0.06209049354447918
2025-05-28,Sangster Elementary,Lunch,3,Italian Dressing,0.05609271063369636
2025-05-28,Saratoga Elementary,Breakfast,1,Mandarin Orange Parfait,0.04799725427997038
2025-05-28,Saratoga Elementary,Breakfast,2,Chicken & Biscuit Sandwich,0.0415993354251219
2025-05-28,Saratoga Elementary,Breakfast,3,Fat Free White Milk,0.03894295320492781
2025-05-28,Saratoga Elementary,Lunch,1,Lettuce Blend Salad Mix,0.1669753634044831
2025-05-28,Saratoga Elementary,Lunch,2,Chickpeas,0.12366552802066877
2025-05-28,Saratoga Elementary,Lunch,3,Chickpeas - salad bar entree,0.09074858842039962
2025-05-28,Shrevewood Elementary,Breakfast,1,Mandarin Orange Parfait,0.07394508364675938
2025-05-28,Shrevewood Elementary,Breakfast,2,Chicken & Biscuit Sandwich,0.04060608939310194
2025-05-28,Shrevewood Elementary,Breakfast,3,Fat Free White Milk,0.035047122526182965
2025-05-28,Shrevewood Elementary,Lunch,1,Fat Free White Milk,0.0804197799299039
2025-05-28,Shrevewood Elementary,Lunch,2,Lettuce Blend Salad Mix,0.07168846025672305
2025-05-28,Shrevewood Elementary,Lunch,3,Italian Dressing,0.06252640513521633
2025-05-28,Silverbrook Elementary,Breakfast,1,Strawberry Parfait,0.08281538018018786
2025-05-28,Silverbrook Elementary,Breakfast,2,Fat Free White Milk,0.045924787463904805
2025-05-28,Silverbrook Elementary,Breakfast,3,String Cheese,0.021795320868208963
2025-05-28,Silverbrook Elementary,Lunch,1,Chickpeas,0.10704039737394128
2025-05-28,Silverbrook Elementary,Lunch,2,Soft Pretzel,0.09095005154054848
2025-05-28,Silverbrook Elementary,Lunch,3,Fat Free White Milk,0.08984653356922533
2025-05-28,Sleepy Hollow Elementary,Breakfast,1,Fat Free White Milk,0.048614973765347395
2025-05-28,Sleepy Hollow Elementary,Breakfast,2,Mandarin Orange Parfait,0.04667705914574659
2025-05-28,Sleepy Hollow Elementary,Breakfast,3,String Cheese,0.018649782230404283
2025-05-28,Sleepy Hollow Elementary,Lunch,1,Chickpeas - salad bar entree,0.13430853836755294
2025-05-28,Sleepy Hollow Elementary,Lunch,2,Soft Pretzel,0.09311099627719727
2025-05-28,Sleepy Hollow Elementary,Lunch,3,Fat Free White Milk,0.0911513156483912
2025-05-28,South County Middle,Breakfast,1,Fat Free White Milk,0.0488441613980489
2025-05-28,South County Middle,Breakfast,2,Chicken & Biscuit Sandwich,0.013469622450079561
2025-05-28,South County Middle,Breakfast,3,Bagel,0.01332105415630028
2025-05-28,South County Middle,Lunch,1,Fat Free White Milk,0.09014548014066162
2025-05-28,South County Middle,Lunch,2,Soft Pretzel,0.0838574550001639
2025-05-28,South County Middle,Lunch,3,Lettuce Blend Salad Mix,0.06680070572879802
2025-05-28,South Lakes High,Breakfast,1,Fat Free White Milk,0.046161135157318074
2025-05-28,South Lakes High,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01672016861382696
2025-05-28,South Lakes High,Breakfast,3,Bagel,0.011028075590367645
2025-05-28,South Lakes High,Lunch,1,Alfredo & Basil Lasagna,0.15269431816830698
2025-05-28,South Lakes High,Lunch,2,Lettuce Blend Salad Mix,0.14893407165354094
2025-05-28,South Lakes High,Lunch,3,Fat Free White Milk,0.08340596371327258
2025-05-28,Spring Hill Elementary,Breakfast,1,Mandarin Orange Parfait,0.06735088922242848
2025-05-28,Spring Hill Elementary,Breakfast,2,Fat Free White Milk,0.047428583467079656
2025-05-28,Spring Hill Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.019179108791667097
2025-05-28,Spring Hill Elementary,Lunch,1,Fat Free White Milk,0.08587708706610798
2025-05-28,Spring Hill Elementary,Lunch,2,Chickpeas - salad bar entree,0.06834345334152821
2025-05-28,Spring Hill Elementary,Lunch,3,Soft Pretzel,0.052771919989017604
2025-05-28,Springfield Estates Elementary,Breakfast,1,Strawberry Parfait,0.08266045559344243
2025-05-28,Springfield Estates Elementary,Breakfast,2,Fat Free White Milk,0.04476959152102091
2025-05-28,Springfield Estates Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.019076636671382197
2025-05-28,Springfield Estates Elementary,Lunch,1,Fat Free White Milk,0.0905968646211986
2025-05-28,Springfield Estates Elementary,Lunch,2,Italian Dressing,0.0780192071358804
2025-05-28,Springfield Estates Elementary,Lunch,3,Lettuce Blend Salad Mix,0.07042008072964213
2025-05-28,Stenwood Elementary,Breakfast,1,Fat Free White Milk,0.0447523787353691
2025-05-28,Stenwood Elementary,Breakfast,2,String Cheese,0.02223821315641007
2025-05-28,Stenwood Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.02049438341138351
2025-05-28,Stenwood Elementary,Lunch,1,Chickpeas,0.15656276658635543
2025-05-28,Stenwood Elementary,Lunch,2,Chickpeas - salad bar entree,0.13097378079705138
2025-05-28,Stenwood Elementary,Lunch,3,Soft Pretzel,0.12738416020398866
2025-05-28,Stone Middle,Breakfast,1,Mandarin Orange Parfait,0.07811565322605121
2025-05-28,Stone Middle,Breakfast,2,Fat Free White Milk,0.048914940983475035
2025-05-28,Stone Middle,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.0200114766681084
2025-05-28,Stone Middle,Lunch,1,Soft Pretzel,0.09095005154054848
2025-05-28,Stone Middle,Lunch,2,Fat Free White Milk,0.08641924373138739
2025-05-28,Stone Middle,Lunch,3,Italian Dressing,0.06728819706054484
2025-05-28,Stratford Landing Elementary,Breakfast,1,Mandarin Orange Parfait,0.07365759058764215
2025-05-28,Stratford Landing Elementary,Breakfast,2,Fat Free White Milk,0.049079698612026136
2025-05-28,Stratford Landing Elementary,Breakfast,3,Bagel,0.01126870418392641
2025-05-28,Stratford Landing Elementary,Lunch,1,Chickpeas - salad bar entree,0.1114083066400327
2025-05-28,Stratford Landing Elementary,Lunch,2,Fat Free White Milk,0.08492566972899833
2025-05-28,Stratford Landing Elementary,Lunch,3,Italian Dressing,0.06761133406272646
2025-05-28,Sunrise Valley Elementary,Breakfast,1,Mandarin Orange Parfait,0.0725541608768269
2025-05-28,Sunrise Valley Elementary,Breakfast,2,Fat Free White Milk,0.047443585683503035
2025-05-28,Sunrise Valley Elementary,Breakfast,3,Chicken & Biscuit Sandwich,0.026359355140606517
2025-05-28,Sunrise Valley Elementary,Lunch,1,Soft Pretzel,0.14386170091069267
2025-05-28,Sunrise Valley Elementary,Lunch,2,Chickpeas,0.13336915230208599
2025-05-28,Sunrise Valley Elementary,Lunch,3,Chickpeas - salad bar entree,0.11867696919500131
2025-05-28,Terraset Elementary,Breakfast,1,Mandarin Orange Parfait,0.054127136555912336
2025-05-28,Terraset Elementary,Breakfast,2,Fat Free White Milk,0.04914214374807576
2025-05-28,Terraset Elementary,Breakfast,3,String Cheese,0.02171398147328632
2025-05-28,Terraset Elementary,Lunch,1,Chickpeas - salad bar entree,0.13152090282835857
2025-05-28,Terraset Elementary,Lunch,2,Alfredo & Basil Lasagna,0.09828806465401119
2025-05-28,Terraset Elementary,Lunch,3,Soft Pretzel,0.08650831014964729
2025-05-28,Thoreau Middle,Breakfast,1,Mandarin Orange Parfait,0.08321063469638099
2025-05-28,Thoreau Middle,Breakfast,2,Fat Free White Milk,0.04933900352813824
2025-05-28,Thoreau Middle,Breakfast,3,String Cheese,0.021247834274145536
2025-05-28,Thoreau Middle,Lunch,1,Fat Free White Milk,0.9541666013463805
2025-05-28,Thoreau Middle,Lunch,2,1% White Milk,0.6907664786366768
2025-05-28,Thoreau Middle,Lunch,3,Black Beans,0.199562003845277
2025-05-28,Timber Lane Elementary,Breakfast,1,Fat Free White Milk,0.03635175086337544
2025-05-28,Timber Lane Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014951964477037716
